doc_id,text,platform
6815,full manananggal work resumes oriental mindoro amid controversy anomalous bonz dolor manila philippines oriental mindoro governor humerlito bonz dolor raised alarm billion peso province calling overpriced substandard cases ghost made revelations probe monday dolor cited billion implemented sunwest sto niño pinamalayan collapsed barely year construction sunwest business conglomerate based albay founded bicol representative zaldy among top contractors cornered marcos administration dolor ordered day suspension citing lack consultation provincial government navotas representative toby tiangco linked billion worth budget insertions oriental mindoro dolor criticized poor construction quality noting metals used smaller pinky finger added structures hollow filled sand based detailed engineering design sheet pile measure meters barangay tagumpay naujan dolor piles driven ground three meters long avoid scrutiny dolor contractors carried questionable work night presented photo taken barangay tagumpay naujan proof previously made explainer scheme contractors dolor pointed missing incomplete province p189 million sitio dike barangay apitong naujan supposedly handled elite general contractor development corporation firm linked controversial contractors curlee sarah discaya nowhere found another worth p50 million barangay buong lipa gloria contracted discayas timothy construction supposed span meters delivered meters issue blew dolor construction began calling mananangal mananangal mythical winged creature separates upper body lower half night discayas linked least nine construction firms recently disqualified participating government biddings dolor alleged corruption behind claiming told mimaropa director gerald pacanan contractors needed set aside higher ups parking fee another cuts governor accused contractors engaging illegal quarrying theft minerals failing pay quarry taxes dolor stressed province already sound mitigation master plan completed local foreign experts endorsed estimated cost p12 billion oriental mindoro received p30 billion worth nearly thrice estimated cost province mitigation plan p17 billion budget insertions however province received p30 billion worth almost three times cost master plan p17 billion came budget insertions master plan followed dolor would addressed oriental mindoro flooding problem instead lamented built designs looked boulevards citing san isidro bongabong mulawin naujan make,rappler
6816,manila philippines department works highways scrapped p252 billion funding locally funded revised budget proposal trimmed billion worth duplicate completed including overlapping road sections rock netting cat eye stud installations brings agency proposed budget p625 billion initial p881 billion mean corruption picture multimedia patrick cruz reports make,rappler
6817,full david castuciano imagine ₱10 billion program spread across bulacan pampanga cavite current opaque system filipino taxpayers money used fund ghost line proponents pockets regional office department works highways submits proposals progress reports manually disbursements would pass layers accounting officers contractors suppliers ghost dredging never happened construction weak embankments would collapse heavy rainfall thereafter certified completed auditors face missing receipts altered logs falsified progress reports kickbacks laundered shell contractors fake subcontracting chains witnesses later allege much cost siphoned cash withdrawals split among lawmakers district engineers private partners monsoon season floodwaters rise across bulacan pampanga cavite tragedy meteorological made behind every clogged estero every collapsed embankment every vanished floodway lies paper trail padded contracts fake progress reports funds drained long first cement truck arrived one capital intensive programs one corrupted billions pesos government funds lost ghost dredging overpriced embankments nonexistent canals type corruption especially resilient invisibility unlike road buildings works often lie beneath surface completed buried soil hidden beneath water making inspection difficult impossible ordinary citizens even worse paper based procurement auditing system reliant affidavits signatures manual vouchers offers many opportunities collusion certificates completion fabricated receipts misplaced milestones manipulated justify premature fund releases time commission audit coa reviews documents money gone along evidence result pattern familiar philippine governance year year country inundated floodwater corruption existed technology capable making cycle deceit impossible system renders every peso every transaction every contractor traceable permanently blockchain represents trust without middlemen essence digital ledger distributed across multiple computers nodes every transaction recorded time stamped encrypted immutable meaning entered cannot changed deleted without consensus participants private sector blockchain revolutionized supply chains finance data verification sector offers equally transformative potential eliminating discretionary opacity nurtures corruption envision applying blockchain works particularly long seen cash cow district politics instead data stored single editable database inside office every record bidding documents disbursement vouchers would exist simultaneously across coa department budget management dbm civil society oversight nodes falsify record one would alter every copy record every node impossible feat without immediate detection creates first time trust code promise current practice regional office prepares proposals submits physical emailed copies central office bidding processes rely documents revised backdated swapped contract awarded progress reports become basis fund releases theory oversight mechanisms exist practice however collusion thrives fake progress reports trigger premature disbursements bureaucratic fog allows unscrupulous officials justify ghost hide kickbacks contractors play along rewarded new contracts resist blacklisted transparency neither technical procedural optional exercised politically convenient let visualize reengineered system philippine ledger powered blockchain every begins life digitally dbm coa maintains blockchain node data including cost estimates contractor identity geotagged location timeline encoded permanently work progresses milestone verified independent data sources drone imagery satellite photos iot internet things sensor hardware device sensor communication capabilities collects data physical world dredging volume transmitted network cloud platform analysis action collected proof hashed mathematically encoded attached blockchain entry verified smart contract self executing digital agreement automatically releases corresponding tranche funds certificate signature fixers every peso moves physics politics says work done consider hypothetical ₱200 million bulacan assigned contractor vantage point construction vantage divided four stages ₱50 million two months vantage uploads progress data claiming completion however blockchain ledger cross references satellite images showing embankment completed immediately smart contract halts release third tranche alerts participating nodes coa dbm triggers compliance check discrepancy neither hidden erased first time law enforced embedded code technology corruption proof default make blockchain truly impervious manipulation must operate within secure transparent ecosystem view multi agency governance node coa dbm ombudsman accredited non governmental organizations ngos holds equal authority single agency alter delete data without triggering network wide alert open protocols software code must publicly available inspection independent information technology experts open verification prevents black box tampering backdoor manipulation access dashboard ensure scrutiny citizens journalists watchdogs view non sensitive data status cost contractor encrypted identities data transparent personal identities auditors whistleblowers cryptographically protected prevent harassment retaliation independent forensic audits third party blockchain auditors perform semi annual reviews confirm integrity detect anomalies offline redundancy cyber defense multiple offline backups stored secure geographically distributed locations protect hacking data corruption six layers transform blockchain mere digital tool constitutional firewall corruption experts cast doubt blockchain detect malicious data inputs admittedly blockchain cannot self correct lies recorded prevent many false entries consensus smart contract checks expose provenance transparently attach verifiable corrections without erasing history blockchain truth machine transparency engine ensures every actor accountable input attempt mislead permanently traceable imagine regional office managing ₱80 million dike bulacan traditional systems engineer could falsify completed report attach fake coa compliance certificate trigger final payment often without physical verification data enters accounting system becomes part government record enabling kickbacks ghost blockchain stage could change falsification could caught corrected smart contract setup smart contract governs milestones disbursement automatically triggered specific digitally signed proofs uploaded safeguard stakeholders coa local government unit lgu independent technical audit team must sign digitally blockchain won recognize unsigned incomplete milestone submissions false completion attempt let say regional engineer collusion contractor uploads use valid credentials system initially accepts submission first glance looks legitimate blockchain stores permanent false entry showing completion multi oracle verification layer activates however blockchain linked multiple oracles mechanism action data isn deleted immutability stays corrective transaction appended automatically labeling entry disputed pending review dao based governance rectification case escalates governance dao decentralized autonomous organization composed central office representative coa resident auditor lgu engineer citizen observer civil society vote rectification proposal dao reaches majority consensus data fraudulent smart contract rolls back ₱20m pending final payment freezing releases rectification block added result blockchain shows false entry correction trail making fraud attempt permanently visible automatic flagging coa ombudsman government audit systems interoperable via apis application programming interfaces flagged record automatically alerts coa fraud detection unit ombudsman fact finding office investigators instantly trace uploaded original entry timestamp wallet digital signature deletion excuses accountability cryptographically sealed community transparency citizen oversight citizens open dashboard dpwhfloodchain gov see deters collusion builds trust multiple bulacan flagged regional engineer analysts journalists map patterns corruption across contracts blockchain cannot erase bad data trap open single falsified upload becomes unerasable piece evidence one exposes lie committed heart blockchain anti corruption utility turns cover ups breadcrumbs implications extend far beyond drainage canals dikes blockchain based ledger could scaled across infrastructure programs becomes part national integrity grid digital paper trail cannot burned even sophisticated networks collusion crumble data cannot falsified globally blockchain already begun reshaping accountability estonia land registries records blockchain secured eliminating property fraud georgia uses blockchain secure land titles making document forgery impossible colombia pilot apply blockchain contracts preventing alterations bidding chile national energy commission adopted blockchain verify energy pricing data building trust among consumers philippines follow suit deeper purpose efficiency redemption system long marred patronage predictably resistance come profit opacity lawmakers local executives argue blockchain technical costly foreign truth cost inaction dwarfs software expense even annual infrastructure outlays roughly ₱80 billion vanish corruption blackhole blockchain potential savings easily justify investment another challenge institutional inertia bureaucrats unaccustomed transparency fear automation counter training pilot programs must done gradual phases starting high risk sectors payoff credibility immediate legal framework matters legislation must classify blockchain records official audit evidence admissible court binding upon agencies current setup witnesses risk retaliation affidavits often vanish get rewritten blockchain flips logic every statement evidence photo timestamped log uploaded becomes indelible even corrupt official later tries coerce retraction digital record remains doesn empower whistleblowers redefines testimonial truth effect blockchain becomes ultimate state witness incorruptible tireless immune pressure coa annual reports though valuable often autopsies diagnose fraud patient fund already died blockchain system coa becomes proactive reactive every disbursement visible real time anomalies trigger alerts moment data diverges verified ground truth transforms auditing afterthought continuous living process collapse trust government dangerous physical flooding scandal erodes faith taxation governance reform citizens begin assume every canal cash conduit every bridge payoff embedding transparency code blockchain begins rebuild faith ordinary filipinos open web portal see verifiably ₱30 million spent work truly sufficiently completed cynicism yields accountability trust ceases rhetorical becomes mathematical national rollout must begin pilot programs central luzon epicenter recurring graft ideal testbed see parallel pilots follow visayas coastal rehabilitation mindanao irrigation lessons learned refine architecture nationwide expansion private collaboration essential local tech startups civil society groups academe must design ensuring serves citizens politicians cohorts ultimately blockchain governance technology moral architecture coding honesty infrastructure decision making dream filipinos finally country every peso leaves visible trail something real beneficial everyone lawmaker insert without knowledge coa database retrospective real time journalists verify truth seconds years system corruption cannot adapt system immune forgetting floodwaters still rise heavy rainfall time greed would root cause would daughter michelle patiently teaching blockchain works computer science graduate ateneo manila senior software engineer maya philippines make,rappler
6818,full gathering storm members tindig pilipinas nagkaisa labor coalition kalipunan kilusang masa siklab simbahan komunidad laban katiwalian akbayan edsa shrine prepare power monument quezon city protest widespread government corruption jire carreon manila philippines wore white indicate non partisanship black symbolize government rotten grave woman tuguegarao north manila brought entire family city park hopefully teach children stand idly wrong done manila carried dog switching name tag homemade placard nangangagat kora bites corrupt runners bikers among earliest head luneta monument philippine national hero celebrities showed shedding glamour indignation others came free rides provided transport groups motorcycle hailing company offered discounts passengers coming rallies luneta edsa least one literally wheeled person disability confined wheelchair across seven kilometers cainta protesters gathered along edsa led mostly young thousands filipinos marched key cities across philippines sunday protest corruption government particularly quite poetically north luzon parts visayas marched anomalies rain poured brought super typhoon nando southwest monsoon student groups sectoral organizations religious groups various political persuasions unaffiliated concerned citizens condemned involved scandal acknowledging syndicate dealings made possible broken system needed fixing condemning corruption reached dizzying amounts beyond calling sustained vigilance among citizens protesters cried justice demand specific jail implicated lawmakers elected officials department works highways employees private contractors test limits already outraged social media weeks rallies prevailing sentiment jail corrupt make return stole coffers even scares protesters staging lightning rallies posh subdivisions called policontractors reside think well surpassed expectations kiko aquino dee spokesperson protest organizers power monument referring crowd estimate nationwide estimated joined protests government corruption philippine national police reported everybody able express sentiments anger grave corruption happening philippines way peaceful way rejected things outside constitution made voices heard renewed commitment spirit power dee told challenge rally sustaining definitely anger still organizers give venues express productively added rallies organized primarily protest trillion peso anomalies various groups took opportunity denounce endemic corruption general pointing families president ferdinand marcos vice president sara duterte complicit sunday protesters commemorated 53rd anniversary declaration martial law president ferdinand marcos father incumbent read marcos dictator son backs protests corruption opposition politicians celebrities joined rallies marches luneta manila power monument quezon city rallies held baguio tuguegarao legazpi cebu dumaguete tacloban bacolod cagayan oro butuan cotabato marawi key cities across country supporters vice president duterte gathered near main crowd protesters edsa call marcos ouster would mean duterte would take read duterte corrupt vice president refused make assets list explain alleged misuse confidential funds allotted office brother paolo district davao city got p51 billion funds last half father presidency state nation address president marcos warned widespread corruption filipinos lose lives livelihood belongings constant floods told involved mahiya ashamed early president launched website citizens could check submit information anomalous localities week already launched floodcontrolph app crowdsource leads possible investigative pieces marcos identified contractors cornered every across country last years administration five turned bagged multi billion peso contracts despite enough capital later created independent commission infrastructure would investigate possible works infrastructure corruption last years means probe covers six years rodrigo duterte president lawmakers engineers private contractors supposed perfected fund misuse deemed less detectable involving infrastructure allocations house representatives conducting probes anomalous although citizens expressed doubts would lead lawmakers among alleged benefited corruption engineers either dismissed service placed preventive suspension several immigration lookout list anti money laundering council frozen hundreds bank accounts linked persons investigated quarters hoping sunday protest would snowball something power revolution others concerned rage would hold clear obet sumayao wheelchair bound protester cainta rizal least dies wants see crooks behind bars reports aries rufo journalism fellows roland andam iya gozum gemma mendoza paterno esmaquel make,rappler
6819,full today marks 16th anniversary tropical storm ondoy many ways first opened eyes filipino nation reality climate crisis still took earlier year reported climate budget exceed trillion double previous year allocation seemed sign entire government finally ramping climate actions however know turns true congressional sessions agency meetings years mostly emphasized leading roles agencies climate change commission ccc department environment natural resources climate action department works highways mentioned nearly often yet agency far largest share domestic climate budget allotment general appropriations act gaa p350 billion trillion allocation given slight increase today finds epicenter worst corruption scandal recent years anomalies many across nation took streets last sunday demanding end culture impunity manifested many times reference previous peaceful protests tipping point renewed nationwide demand genuine governance climate budget needs looked gaa budget featured p330 billion construction new roads ports infrastructure climate resilient design standards additional p216 billion allotted retrofitting assets capital protect climate change climate variability examining document showed assets capital largely pertain roads reputation road construction repairs philippines perhaps even notorious given similarities issues often observed among conducting extensive national investigation road repair construction done current administration influenced department agriculture begin audit farm market roads since gaa contributing food security allotted budget went actions connected production distribution systems largely dedicated farm market road assuming allegations regarding corruption true point acts greenwashing government agencies officials misleading claims decisions supposedly environment friendly mask corrupt practices apply private sector current administration made climate action priority agenda would cause even damage reputation domestically even global level south korea certainly taken notice implications scandals way trace aligned national climate objectives climate change expenditure tagging ccet system classified contributing adaptation mitigation seven thematic areas country national climate change action plan food security water sufficiency human security intended provide transparent means monitoring funds spent climate inform decision making instead aside obvious imperative purge corruption scandals exposed weaknesses ccet system need addressed want avoid incidents firstly absurd much national climate budget concentrated one agency executive legislative branches must ensure even spread funds address climate relevant issues including food security water sufficiency sustainable energy renewable energy secondly must support strengthening monitoring evaluation mandated agencies ccc department budget management billions pesos reallotted capacity building fulfill tasks thirdly needs stronger quality assurance ensuring contribute climate action current practice agencies tagging needs reexamined revised ensure proposed actions justified climate tagged compliance appearance one unknown many provision gaa national government subjected multi scenario probabilistic analysis highly likely comply given seen around recently actually bills currently filed congress tries address ccet collective sake lawmakers seriously look improve system amending section gaa turn shall climate action without upholding justice core nothing false solution canceling right move communities remain prone floods corruption started dominating headlines days another reminder shift away infrastructure heavy funding start taking care forests rivers natural environment benefit filipino cater business interests unless governance becomes norm country money stolen given back everyone found guilty punished instead leaving posts hope arising peaceful demands might true far away though john leo algo national coordinator aksyon klima pilipinas philippines leading civil society coordination network climate action deputy executive director programs campaigns living laudato philippines make,rappler
6820,full help rescuers help evacuate children special geographic areas barmm bangmoro readi bangmoro readi manila philippines enough mindanao least implemented mindanao provinces total contract cost amounts almost p93 billion leading pack contractors terms awarded genesis88 construction inc contracts followed montesclaros enterprises contracts legacy construction corporation contracts two provinces mindanao maguindanao north cotabato tagged prone areas information released following audit ordered president ferdinand marcos state nation address monday president released initial findings raised questions contracts awarded anyway mindanao zoom map dots see details including type work done contractor cost building period among others information presented searchable table find maps metro manila luzon visayas information presented searchable table map make,rappler
6821,full danger pulangi river slowly eats away riverbank pagalungan maguindanao del sur eroding soil beneath national highway threatening collapse xii cotabato city philippines vital stretch highway maguindanao del sur brink crumbling pulangi river collapse could sever one key arteries bangsamoro autonomous region muslim mindanao barmm river swollen unruly shifting course chewed dangerously close cotabato davao highway barangay layog pagalungan town sliver earth stands road encroaching current authorities reduced traffic single lane created crippling congestion route carries lifeblood trade travel across region local officials sounded alarm bells pleas come time trust programs badly shaken across country scandals padded contracts ghost hollowed confidence casting doubt whether urgent fixes maguindanao del sur arrive river takes highway section scandals explain towns pagalungan section national highway several heavy rainfalls away swept pulangi river starved funds decades situation alarming need immediate action maguindanao del sur representative esmael toto mangudadatu site inspection saturday former pagalungan mayor councilor salik mamasabulod pulangi river flowing mountains bukidnon cotabato altered course recent years displacing families submerging farmlands floodwaters gnawing national highway embankment threatening cut critical cotabato davao mamasabulod noted pagalungan last received funding years ago estimated least meters embankment must reinforced protect road nearby bridge least p200 million needed immediately stabilize riverbank barmm chief minister abdulraof macacua inspected site ordered region ministers respond swiftly bangsamoro organic law national highways remain department works highways barmm ministry works handles provincial local erosion left residents anxious heavy rain threatens accelerate damage families lost homes farms traders rely cotabato davao corridor threat immediate local officials called works secretary manuel bonoan use emergency funds repairs prevent likely collapse approximately meter section highway mangudadatu happens highway spared destruction commuters traveling davao city cotabato vice versa longer face delays warned loss road section would wide ranging economic consequences disrupting commerce raising transport costs across central southern mindanao bangsamoro region transportation trade ministries echoed concerns dangers ahead house works highways mangudadatu pressed officials described unequal allocation funds needs needs places asked pointing region xii received p196 billion allocations barmm received p92 billion block grant community relying stopgap measures firms volunteering equipment resources install sheet piles eroded bank prevent collapse rely mangudadatu last state nation address sona president ferdinand marcos publicly rebuked behind alleged corruption country short calling betrayals trust leave communities defenseless disasters marcos remarks triggered string exposés tied overpriced substandard lawmakers department works highways officials favored contractors revelations set investigations uncovered padded budgets questionable contracts existed paper billions pesos meant levees drainage systems riverbank protections siphoned leaving prone provinces little collapsed dikes unpaved embankments make,rappler
6822,full destroyed batangas leandro leviste team inspects province first legislative district lingkod legarda leviste manila philippines department works highways removed proposed p252 billion budget locally funded national expenditure program following president ferdinand marcos directive brings agency proposed budget p625 billion initial p881 billion p15 billion budget foreign assisted next year retained department exerted best efforts within limited period allotted ensure issues raised previously submitted budget funding completed duplicate adequately addressed secretary vince dizon letter addressed house speaker martin romualdez appropriations chairperson mika suansing agency scrutiny recent weeks government uncovered substandard ghost across country government officials including congressmen personnel alleged benefited trimmed billion worth duplicate completed including overlapping road sections rock netting cat eye stud installations total agency proposed budget slashed p255 billion nearly marcos recommended p255 billion freed cut used instead programs agriculture education healthcare housing labor social welfare information technology process cleaning budget necessary mistakenly removed revised proposal cagayan oro 2nd district representative rufus rodriguez flagged loss funding province multiphase bypass road mukhang nadamay cleanup sinubukang gawin departamento inadvertently dizon adding budget restored coordination appropriations looks inadvertently included department cleanup commit pagdating bidding procurement monitoring implementation babantayan dizon commit comes bidding procurement monitoring implementation keep close dizon took weeks ago agency develop integrated management plan basis development locally funded meanwhile caloocan 2nd district representative edgar erice criticized zero allocation warning cut would affect legitimate urgently needed sense reason providing funds erice suffer shenanigans previous congress make,rappler
6823,full composite photo shows bicol representative zaldy defeated pasig mayoral aspirant sarah discaya guia abogado president ferdinand marcos enumerated contractors received bulk government years made headlines known links notable politicians sunwest ranked eighth marcos list business conglomerate based albay founded bicol representative zaldy first registered securities exchange commission sunwest construction development corporation firm diversified sectors energy tourism construction enterprise lucrative decades consistently among top contractors department works highways far back administration gloria macapagal arroyo extensive research published year showed won company surpassed p38 billion figure p28 billion went roads bridges billion investigative report noted listed incorporator sunwest divested sunwest incorporated apparent compliance code conduct ethical standards officials employees family friends active shareholders businesses closely tied company major shares sunwestville realty development corporation srdc misibis land embarcadero land ventures common sunwest infrastructure arm construction arm advanced p200 million combined srdc misibis land indicating companies often transact one another budget experts spoke believe remains beneficial owner sunwest despite divestment reached camp sunwest told loans sunwest inc companies regular arms length transactions nothing personal finances shareholder zaldy brother former bicol christopher meanwhile founder sunwest tone defeated pasig city mayoral candidate sarah discaya meanwhile president alpha omega general contractor development corporation investigative report election watchdog right know right r2krn coalition securities exchange commission documents list incorporator founder timothy construction divested shares two companies ranked second third marcos list timothy construction former contractor commission elections comelec pulled joint venture south korean firm miru two local firms following ultimatum issued poll body comelec chairman george garcia told reporters time gave timothy two options stay joint venture face possibility owner mayoral aspirant discaya slapped disqualification case pull joint venture owner insisted running r2krn report established family ownership two affiliate companies including gerrard construction general contractor development corporation business blacklisted department works highways gerrard led sarah husband curlee reached discaya camp yet receive reply marcos rare press conference monday contractors bagged around p100 billion big ticket government marcos described findings disturbing state nation address marcos vowed government officials private sector accomplices found involved corruption clearly saw many badly done collapsed others mere illusions let pretend know money making ventures kickbacks initiatives errata sop boys connive take government funds steal future shame towards fellow filipinos marcos added make,rappler
6824,full manila philippines independent commission infrastructure monday received reports widespread destruction tampering official documents department works highways officials connection anomalous acts constitute blatant obstruction ongoing investigations direct assault right transparency accountability chairperson andres reyes statement fact finding body expressed strong condemnation reported acts deliberate concealment alteration records undermines rule law weakens trust government institutions tasked safeguard resources reyes added secretary vince dizon interview suspected tampering destruction documents occurred baguio city district engineering office based report baguio city mayor benjamin magalong serves special adviser dizon already filed formal complaint baguio city district engineer rene zarate ordered preventive suspension linked destruction records magalong earlier report baguio engineering office uncooperative secretary added tasked retired police general arthur ato bisnar investigate incident bisnar dizon recommended post undersecretary yet receive appointment papers agency undergoing purge following dizon directive courtesy resignation top officials including undersecretary cathy cabral serves warning everyone kayong magta tamper magsisira ebidensya mahuhuli mahuhuli dizon tamper destroy evidence eventually caught dizon issued memo directing officials preserve submit documents infrastructure past years fail comply warned face criminal administrative complaints follows earlier memo instructing full cooperation investigation stressed records relating works property reyes urged officials cooperate probe preserve integrity documents evidence custody commission remains steadfast mandate uncover truth behind anomalous ensure responsible held accountable president ferdinand marcos created investigate infrastructure past years officials bulacan placed preventive suspension top officials bulacan 1st district engineering office including henry alcanatara brice hernandez jaypee mendoza juanito mendoza dismissed president tito sotto iii chairman panfilo ping lacson met monday shed light budget procedures including individual institutional amendments insertions national budget carried want far reaching original sin original sin congress lacson insert paglalaruan district engineering offices mulling idea magusap house self restraint kami kaming insert especially local infrastructure level deo insertions district engineering offices won anything play considering idea house talking exercising self restraint stop making insertions especially local infrastructure handled deo level lacson added retrieved additional evidence brice hernandez earlier accused joel villanueva jinggoy estrada receiving kickbacks categorically denied allegation hernandez custody cited contempt temporarily allowed leave saturday retrieve evidence back claims lacson panel yet open files gathered hernandez due technical problem unseal nagkaroon kaunting glitch naiwan computer sealed yun lacson haven unsealed yet slight glitch computer left behind sealed lacson lacson discussing retrieval computer lawyers hernandez want preserve integrity evidence preserving chain custody lacson house representatives speaker bojie wanted suspend house probe anomalous turn investigation acknowledged skepticism chamber inquiry noting lawmakers either tied contractors contractors make,rappler
6825,full flooed manila pedestrians wade knee deep floodwaters along taft avenue manila heavy rains caused low pressure area angie silva manila philippines nearly filipinos believe corruption government widespread results pulse asia research incorporated survey conducted late released wednesday survey noted prevailing opinion among filipinos government officials colluded anomalous based survey findings huge majority adult filipinos believe corruption government increased past year compared thought otherwise observed difference pulse asia survey conducted among representative adults error margin confidence level subnational estimates geographic areas survey following error margins confidence level metro manila rest luzon visayas mindanao survey period headlines dominated congressional probes anomalous triggered president ferdinand marcos crackdown corruption infrastructure creation independent commission infrastructure tasked investigate anomalies infrastructure last years survey showed majority filipinos believe congressional investigations conducted expose corruption government hold accountable found responsible irregularities percentage view congressional investigations held purpose exposing corruption government fewer filipinos believe congressional investigations response outrage corruption government believe tools lawmakers either pressure political rivals protect allies view diversionary tactic draw attention away issues pulse asia plurality view among filipinos investigations houses congress likely bring truth hold involved accountable investigations held house representatives likely find truth matter sizable big pluralities adults country respectively pollster note earlier version story reported fewer filipinos believe legislative probes impact exposing corruption corrected fewer filipinos believe legislative probes impact exposing corruption pulse asia opinion regarding trustworthiness private entities involved addressing problem corruption mixed among entities media civil society organizations trusted terms ability help fight corruption least half filipino adults trust ability civil society organizations media help addressing problem corruption country however different picture emerges one considers government entities pulse asia pulse asia big majority filipinos distrusts department works highways distrust plurality sentiment toward president ironically marcos initiated investigation corruption government following state nation address late highlighted avowed fight corrupt officials accomplices private sector followed creation pulse asia survey showed filipinos ambivalent toward months old adults cannot say trust distrust body basically percentages either trust undecided toward trustworthiness likewise office ombudsman registers virtually trust indecision figures versus house representatives nearly percentages either distrust legislative chamber cannot say trust distrust pulse asia despite general distrust government fight corruption big majority filipinos believe government officials found responsible anomalous punished meanwhile survey conducted octa research period showed similar findings majority filipinos outraged corruption government infrastructure adult filipinos reported feeling anger outrage think corruption government particularly initiatives strong emotional response highlights continued frustration misuse funds infrastructure programs suggest declining confidence integrity institutions octa survey conducted among respondents face face interviews confidence level margin error across major geographical areas anger outrage highest balance luzon followed visayas national capital region mindanao notably anger dominant emotion among abc class highest among socio economic classes across age groups majority adult filipinos expressed anger outrage corruption government emotion especially pronounced among younger filipinos particularly gen millennials octa noted meanwhile anger emotion slightly lower among aged similarly pulse asia survey conducted showed corruption second important issue filipinos following inflation topped list concern corruption rose significantly survey concern inflation dropped period notably marcos administration approval rating efforts fight corruption dropped forty six percent filipinos believe independent commission infrastructure suitable body investigate scandal finding reflects strong preference credible impartial non political inquiry corruption allegations support consistent across major areas socioeconomic classes particularly high trust levels national capital region among class abc octa second filipinos believing appropriate institution lead probe panel held last inquiry several named recipients alleged kickbacks infrastructure yet schedule next pending appointment new chairman erwin tulfo panel vice chair designated acting chair however critics argue lacks integrity lead investigation members implicated controversy make,rappler
6826,manila philippines matagal problema baha pilipinas proyekto gobyerno maibsan magkano napupunta department works highways kanilang management programs panoorin report patrick cruz delubyo pondong ibinuhos gobyerno napala delubyo bilyon bilyon kada taon budget ngayong higit p248 billion nakuhang budget mula ilalim president ferdinand marcos p675 billion total panahon president rodrigo duterte p612 billion dating pangulong noynoy aquino p181 billion loob nakalipas taon umabot trillion nailaan gobyerno management pera bayan pera pera malalim matagal problema baha pilipinas baha paralisado transportasyon suspendido klase apektado kabuhayan marami maraming bahay lubog nakalipas taon daan daan namatay maraming dahilan pagbaha andyan problema basura poor urban planning climate change isa solusyon bilyon bilyon nagastos tuwing umuulan lubog pilipinas ulan problema sistema tingin download communities app available web ios android sumali liveable cities pagusapan james patrick cruz producer camille zarate jaira roxas supervising chay hofileña supervising producer beth frondoso make,rappler
6827,full speaker isabela 6th district representative faustino bojie iii gives speech replacing house speaker martin romualdez house representatives jire carreon manila philippines new speaker bojie wants house suspend investigation anomalous let independent commission infrastructure take lead regarding infra comm reports whatever happened infra comm already submitted many fellow citizens believe happening infra comm think would better forward told reporters monday first ambush interview press house kicked probe corruption weeks malacañang created far house invited top contractors curlee discaya department works highways officials allegedly involved modus operandi henry alcantara brice hernandez inquiry far unearthed alleged links joel villanueva jinggoy estrada kickback scheme remains however skepticism house investigation since dozens lawmakers alleged ties contractors contractors example recently sent invitation bicol representative zaldy founder scandal ridden contractor sunwest architect highly controversial national budget allegations congressmen connive district engineers insert pet funding requests even executive proposed national budget turned congress make,rappler
6828,full tropical cyclone whose local name starts hit philippines southwest monsoon brought massive flooding across nation caused casualties billions pesos worth damages agriculture livelihoods properties led widespread criticisms large share national budget calls investigations mentioned actually happened last year carina happened year crising obviously criticisms failures outcry reached level longer ignored overlooked many factors contributed point president making accountability mismanaged clear priority seen recent state nation address sona welcomed move clear follow political damage regarding administration image necessarily reflected surveys present completion last year sona current scandals even harmful sees administration candidates relatively underwhelming performance mid term elections point faces associate form corruption incompetence among ones drawing flak influencers happen children politicians businesses many directly linked called nepo babies flaunting luxury clothes designer bags first class trips social media exactly new development years contrasting lavish lifestyles poverty disasters issues nation left endure time become effective short term way make issue relatable ordinary filipinos could look factors among others reaching point could simple filipinos simply enough wading deep floods cleaning houses streets losing income every single year days could every months unfortunately last point interpreted filipinos reacting problem directly affects matter long running issues become occasional inconvenience better late never guess folks would call breaking point use tipping point scientific discourse known moment series small incidents time cause drastic irreversible change system climate crisis would refer continued global warming caused pollution human activities cause widespread shifts likes water cycle sea surface temperatures contribute occurrences extreme rainfall formation typhoons rising sea levels days never clearer point would happen even faster sheer impunity even far reaching effects would realize gets far attention national climate discourse obviously important issue one part national climate strategy unknown nation many philippines climate plans updated developed many plans come condition developed countries must provide finance means support largely responsible causing climate crisis aligned nation calls climate justice global community however developed nations failed deliver philippines developing countries example country current plan reducing climate pollution less one percent estimated trillion needed full implementation received halfway decade make worse support end getting developed countries form loans translation end paying back one way another billions pesos wasted failed could used reduce dependence loans subsequently country rising debt current government could used prevent even economic non economic losses damages money could used protecting forests helping farmers actually mitigating floods much philippine government rightfully echoes call accountability global polluters must demand accountability backyard another way look concept tipping point comes climate action would refer dramatic permanent shift behaviors norms current would entail longer simply treating disasters annual inconvenience accountability secondary political patronage governance measured popularity immediate relief right skeptical seen reactions memes outrage social media months slowly silent seen previous pursuits justice turned instead game political machinations time different question tipping points philippines would reach first climate crisis climate action correct answer latter must happen sooner later climate analyst john leo national coordinator aksyon klima pilipinas philippines leading civil society network climate action deputy executive director programs campaigns living laudato philippines make,rappler
